time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,winddirection_10m,soil_temperature_0_to_7cm,SourceId
1681574400,9.6,76,0.0,0.0,27.0,1,12.3,4
1681578000,8.8,80,0.0,0.0,25.9,359,11.4,4
1681581600,8.2,82,0.0,0.0,23.4,358,10.5,4
1681585200,7.7,79,0.0,0.0,22.0,359,9.6,4
1681588800,8.0,76,0.0,0.0,21.6,360,9.3,4
1681592400,8.0,74,0.0,0.0,21.6,359,9.1,4
1681596000,8.0,75,0.0,0.0,19.1,358,9.0,4
1681599600,8.0,75,0.0,0.0,19.2,352,8.9,4
1681603200,7.9,77,0.0,0.0,19.2,352,8.8,4
1681606800,7.9,78,0.0,0.0,19.1,349,8.7,4
1681610400,7.9,78,0.0,0.0,19.1,348,8.7,4
1681614000,7.9,79,0.0,0.0,19.7,345,8.6,4
1681617600,7.9,79,0.0,0.0,20.6,344,8.6,4
1681621200,7.9,79,0.0,0.0,20.9,345,8.5,4
1681624800,8.0,79,0.0,0.0,21.0,348,8.5,4
1681628400,8.1,81,0.0,0.0,19.3,351,8.6,4
1681632000,8.3,81,0.0,0.0,21.3,358,8.8,4
1681635600,8.6,81,0.0,0.0,19.8,360,9.0,4
1681639200,8.6,82,0.0,0.0,18.8,355,9.1,4
1681642800,8.8,83,0.0,0.0,18.2,351,9.2,4
1681646400,9.0,83,0.0,0.0,18.4,349,9.5,4
1681650000,9.4,82,0.0,0.0,17.9,351,9.9,4
1681653600,9.3,84,0.0,0.0,16.3,355,9.9,4
1681657200,9.3,84,0.0,0.0,15.6,352,10.0,4
1681660800,9.3,84,0.0,0.0,14.8,354,10.0,4
1681664400,9.5,83,0.0,0.0,14.1,357,9.9,4
1681668000,9.3,84,0.0,0.0,14.1,356,9.7,4
1681671600,8.6,87,0.0,0.0,13.7,2,9.3,4
1681675200,8.4,88,0.0,0.0,12.6,5,9.0,4
1681678800,8.1,89,0.0,0.0,11.5,14,8.7,4
1681682400,7.8,91,0.0,0.0,8.2,29,8.4,4
1681686000,7.6,92,0.0,0.0,8.0,27,8.3,4
1681689600,7.5,93,0.0,0.0,9.4,23,8.2,4
1681693200,7.5,92,0.0,0.0,10.1,17,8.2,4
1681696800,7.6,91,0.0,0.0,12.8,11,8.2,4
1681700400,7.6,91,0.0,0.0,13.8,15,8.2,4
1681704000,7.6,91,0.0,0.0,14.0,23,8.1,4
1681707600,7.7,90,0.0,0.0,14.0,26,8.1,4
1681711200,8.0,89,0.0,0.0,16.9,29,8.3,4
1681714800,8.2,88,0.0,0.0,18.1,35,8.7,4
1681718400,8.7,86,0.0,0.0,17.4,40,9.1,4
1681722000,9.7,83,0.0,0.0,16.5,44,10.0,4
1681725600,10.6,78,0.0,0.0,15.3,41,10.8,4
1681729200,11.6,72,0.0,0.0,16.3,45,11.7,4
1681732800,12.5,67,0.0,0.0,17.1,46,12.5,4
1681736400,12.9,64,0.0,0.0,17.1,41,12.7,4
1681740000,12.9,65,0.0,0.0,17.1,35,12.8,4
1681743600,12.7,67,0.0,0.0,17.4,24,12.7,4
1681747200,12.3,72,0.0,0.0,18.7,16,12.6,4
1681750800,11.5,80,0.0,0.0,19.9,13,12.0,4
1681754400,10.5,85,0.0,0.0,20.0,14,11.2,4
1681758000,9.5,90,0.0,0.0,19.1,20,10.4,4
1681761600,8.9,91,0.0,0.0,18.4,23,9.7,4
1681765200,8.7,88,0.0,0.0,17.6,26,9.3,4
1681768800,8.2,85,0.0,0.0,17.1,25,8.9,4
1681772400,8.0,86,0.0,0.0,16.9,27,8.6,4
1681776000,7.7,88,0.0,0.0,17.4,34,8.3,4
1681779600,7.5,87,0.0,0.0,17.1,41,8.1,4
1681783200,7.1,84,0.0,0.0,17.1,44,7.8,4
1681786800,6.6,79,0.0,0.0,18.8,45,7.6,4
1681790400,6.1,79,0.0,0.0,20.1,47,7.3,4
1681794000,5.7,81,0.0,0.0,20.4,48,7.0,4
1681797600,6.0,82,0.0,0.0,21.5,52,7.2,4
1681801200,6.9,79,0.0,0.0,24.2,57,7.9,4
1681804800,7.9,78,0.1,0.0,28.0,70,8.8,4
1681808400,9.0,72,0.0,0.0,26.9,72,9.7,4
1681812000,10.0,67,0.0,0.0,26.8,70,10.4,4
1681815600,10.3,66,0.1,0.0,25.9,74,10.5,4
1681819200,11.0,64,0.0,0.0,24.5,76,11.0,4
1681822800,11.5,63,0.0,0.0,23.2,78,11.3,4
1681826400,11.8,64,0.0,0.0,23.6,83,11.3,4
1681830000,11.9,65,0.0,0.0,22.8,85,11.3,4
1681833600,11.9,67,0.0,0.0,20.6,86,11.2,4
1681837200,11.7,68,0.0,0.0,19.5,86,10.9,4
1681840800,11.6,68,0.0,0.0,17.8,82,10.8,4
1681844400,11.3,69,0.0,0.0,16.6,77,10.4,4
1681848000,10.9,71,0.0,0.0,16.5,70,10.1,4
1681851600,10.1,73,0.0,0.0,17.4,66,9.6,4
1681855200,9.5,74,0.0,0.0,20.8,72,9.2,4
1681858800,9.1,73,0.0,0.0,21.1,76,9.0,4
1681862400,8.6,75,0.0,0.0,20.9,79,8.7,4
1681866000,8.0,78,0.0,0.0,19.6,83,8.4,4
1681869600,7.6,81,0.0,0.0,18.4,79,8.1,4
1681873200,7.5,83,0.0,0.0,18.0,74,8.0,4
1681876800,7.7,83,0.0,0.0,18.8,70,8.0,4
1681880400,7.9,83,0.0,0.0,20.4,69,8.1,4
1681884000,8.2,80,0.0,0.0,20.9,71,8.3,4
1681887600,9.1,75,0.0,0.0,21.4,70,8.9,4
1681891200,9.8,68,0.0,0.0,23.7,70,9.8,4
1681894800,10.4,63,0.0,0.0,24.0,71,10.6,4
1681898400,11.2,60,0.0,0.0,22.4,66,11.6,4
1681902000,11.9,55,0.0,0.0,24.6,65,12.5,4
1681905600,12.5,51,0.0,0.0,25.9,65,13.2,4
1681909200,12.9,49,0.0,0.0,26.3,61,13.7,4
1681912800,13.1,48,0.0,0.0,26.8,59,13.9,4
1681916400,13.1,48,0.0,0.0,26.4,58,13.8,4
1681920000,12.7,50,0.0,0.0,26.6,54,13.3,4
1681923600,12.0,56,0.0,0.0,24.0,49,12.6,4
1681927200,11.0,61,0.0,0.0,23.2,46,11.7,4
1681930800,10.1,63,0.0,0.0,22.7,46,10.7,4
1681934400,9.5,61,0.0,0.0,23.0,50,10.0,4
1681938000,8.9,57,0.0,0.0,23.0,55,9.5,4
1681941600,8.3,54,0.0,0.0,23.0,63,9.0,4
1681945200,7.7,52,0.0,0.0,22.2,65,8.5,4
1681948800,7.1,52,0.0,0.0,20.5,62,8.1,4
1681952400,6.5,54,0.0,0.0,19.5,56,7.7,4
1681956000,6.0,58,0.0,0.0,18.2,51,7.4,4
1681959600,5.9,64,0.0,0.0,16.6,39,7.1,4
1681963200,6.5,70,0.0,0.0,17.7,29,7.1,4
1681966800,7.1,72,0.0,0.0,19.5,28,7.3,4
1681970400,7.8,69,0.0,0.0,21.6,30,7.8,4
1681974000,8.0,72,0.9,0.0,22.9,33,8.3,4
1681977600,7.6,73,0.7,0.0,26.5,45,8.5,4
1681981200,7.5,74,0.2,0.0,25.3,49,8.7,4
1681984800,8.3,72,0.0,0.0,21.3,56,9.4,4
1681988400,8.4,72,0.1,0.0,23.3,55,9.6,4
1681992000,8.6,71,0.2,0.0,25.0,62,9.6,4
1681995600,9.4,65,0.2,0.0,25.1,69,10.3,4
1681999200,10.3,62,0.3,0.0,24.8,71,11.0,4
1682002800,11.1,60,0.0,0.0,23.2,71,11.6,4
1682006400,11.3,58,0.1,0.0,23.3,77,11.6,4
1682010000,11.3,57,0.0,0.0,19.6,77,11.3,4
1682013600,10.7,59,0.0,0.0,16.9,63,10.6,4
1682017200,9.5,63,0.0,0.0,17.4,63,9.7,4
1682020800,8.7,66,0.0,0.0,17.6,62,9.0,4
1682024400,8.2,67,0.0,0.0,17.1,62,8.5,4
1682028000,7.7,70,0.0,0.0,20.4,54,8.2,4
1682031600,7.5,73,0.0,0.0,17.9,62,8.1,4
1682035200,7.3,79,0.2,0.0,13.1,58,8.0,4
1682038800,7.1,87,1.0,0.0,15.9,62,7.9,4
1682042400,7.3,89,1.0,0.0,15.4,69,7.9,4
1682046000,7.3,91,0.2,0.0,13.1,74,7.9,4
1682049600,7.4,91,0.0,0.0,11.3,73,7.9,4
1682053200,7.6,91,0.0,0.0,11.3,73,7.9,4
1682056800,7.8,91,0.0,0.0,13.0,87,8.0,4
1682060400,8.1,90,0.0,0.0,18.0,102,8.3,4
1682064000,9.1,79,0.0,0.0,20.3,117,9.0,4
1682067600,10.3,68,0.0,0.0,20.6,119,10.0,4
1682071200,11.6,61,0.0,0.0,15.6,98,11.3,4
1682074800,12.8,59,0.0,0.0,17.8,97,12.6,4
1682078400,13.8,55,0.0,0.0,18.0,91,13.6,4
1682082000,14.5,51,0.0,0.0,18.1,84,13.9,4
1682085600,15.0,49,0.0,0.0,16.6,86,14.0,4
1682089200,15.6,46,0.0,0.0,14.8,93,14.4,4
1682092800,15.5,49,0.0,0.0,11.2,86,14.1,4
1682096400,15.1,56,0.0,0.0,10.2,67,13.8,4
1682100000,14.1,64,0.0,0.0,9.5,53,13.0,4
1682103600,11.4,87,0.8,0.0,10.1,63,11.9,4
1682107200,10.6,91,1.3,0.0,8.2,105,11.1,4
1682110800,10.3,92,0.4,0.0,6.8,148,10.7,4
1682114400,9.5,93,0.0,0.0,7.3,171,10.2,4
1682118000,8.8,93,0.0,0.0,9.1,162,9.7,4
1682121600,8.2,93,0.0,0.0,9.8,174,9.3,4
1682125200,7.5,94,0.0,0.0,9.4,180,8.9,4
1682128800,6.8,94,0.0,0.0,7.9,180,8.5,4
1682132400,6.4,94,0.0,0.0,7.6,183,8.1,4
1682136000,6.0,94,0.0,0.0,5.8,180,7.8,4
1682139600,5.7,94,0.0,0.0,4.5,166,7.6,4
1682143200,6.5,94,0.0,0.0,4.1,135,7.9,4
1682146800,6.8,97,0.0,0.0,4.3,114,8.9,4
1682150400,8.6,98,0.0,0.0,3.9,112,10.1,4
1682154000,10.3,98,0.2,0.0,2.6,74,11.6,4
1682157600,10.9,83,1.0,0.0,7.1,294,12.6,4
1682161200,10.4,87,1.9,0.0,8.9,310,11.9,4
1682164800,9.6,89,1.8,0.0,5.9,322,10.9,4
1682168400,9.1,89,0.3,0.0,6.0,335,10.4,4
1682172000,9.0,86,0.0,0.0,6.7,306,10.2,4
1682175600,9.2,83,0.0,0.0,8.5,282,10.2,4
1682179200,9.1,82,0.0,0.0,8.7,265,10.1,4
1682182800,9.4,79,0.0,0.0,8.9,249,10.2,4
1682186400,9.3,80,0.0,0.0,7.1,225,9.9,4
1682190000,8.5,84,0.0,0.0,6.1,183,9.2,4
1682193600,7.8,87,0.0,0.0,9.4,162,8.5,4
1682197200,7.5,90,0.0,0.0,12.5,168,8.2,4
1682200800,7.6,91,0.0,0.0,12.7,173,8.0,4
1682204400,7.7,91,0.0,0.0,13.6,169,8.0,4
1682208000,7.8,91,0.0,0.0,14.3,170,7.9,4
1682211600,8.1,91,0.0,0.0,16.3,175,8.1,4
1682215200,8.6,90,0.0,0.0,17.3,185,8.3,4
1682218800,8.8,91,0.0,0.0,17.0,193,8.3,4
1682222400,8.9,90,0.0,0.0,16.2,192,8.3,4
1682226000,8.8,91,0.0,0.0,16.7,187,8.4,4
1682229600,9.4,89,0.0,0.0,18.9,189,8.7,4
1682233200,10.5,87,0.0,0.0,19.7,188,9.7,4
1682236800,11.5,84,0.0,0.0,21.7,192,10.6,4
1682240400,12.7,78,0.0,0.0,24.8,197,11.8,4
1682244000,13.6,76,0.0,0.0,20.4,194,12.8,4
1682247600,14.2,75,0.0,0.0,19.1,192,13.6,4
1682251200,14.6,74,0.1,0.0,18.4,182,14.1,4
1682254800,14.5,74,0.3,0.0,19.5,183,14.0,4
1682258400,13.8,78,0.7,0.0,17.3,168,13.5,4
1682262000,13.2,80,0.7,0.0,15.1,152,12.6,4
1682265600,13.3,83,0.3,0.0,14.8,137,12.4,4
1682269200,12.9,84,0.6,0.0,16.1,132,12.1,4
1682272800,11.9,90,3.0,0.0,14.8,131,11.7,4
1682276400,11.3,91,0.8,0.0,9.0,164,11.2,4
1682280000,10.9,93,1.3,0.0,14.7,242,10.9,4
1682283600,10.2,95,0.7,0.0,24.0,261,10.7,4
1682287200,9.5,93,0.3,0.0,25.2,267,10.3,4
1682290800,9.3,90,0.1,0.0,20.9,266,9.9,4
1682294400,9.2,88,0.2,0.0,17.4,264,9.7,4
1682298000,9.1,90,0.3,0.0,15.1,270,9.6,4
1682301600,8.9,91,0.6,0.0,16.7,284,9.5,4
1682305200,8.6,91,1.1,0.0,22.2,299,9.3,4
1682308800,8.4,92,1.6,0.0,27.2,313,9.2,4
1682312400,8.2,92,1.6,0.0,29.1,312,9.1,4
1682316000,8.0,92,1.0,0.0,30.1,307,8.9,4
1682319600,8.3,91,0.2,0.0,30.5,303,9.0,4
1682323200,8.6,88,0.2,0.0,30.4,297,9.4,4
1682326800,9.1,84,0.1,0.0,29.5,294,10.2,4
1682330400,9.4,80,0.0,0.0,28.0,290,10.9,4
1682334000,9.6,77,0.1,0.0,27.7,288,11.4,4
1682337600,9.7,76,0.1,0.0,27.7,288,11.8,4
1682341200,9.8,74,0.1,0.0,27.6,287,12.1,4
1682344800,9.8,72,0.0,0.0,27.0,289,12.2,4
1682348400,9.7,71,0.0,0.0,25.3,293,12.2,4
1682352000,9.3,70,0.0,0.0,23.7,298,11.8,4
1682355600,8.9,72,0.0,0.0,21.2,302,11.2,4
1682359200,8.3,75,0.0,0.0,18.4,305,10.4,4
1682362800,7.6,79,0.0,0.0,15.9,308,9.6,4
1682366400,7.2,82,0.0,0.0,14.5,314,8.9,4
1682370000,6.8,84,0.0,0.0,13.6,323,8.4,4
1682373600,6.7,83,0.0,0.0,13.4,340,8.2,4
1682377200,6.7,81,0.0,0.0,13.6,343,8.0,4
1682380800,6.4,79,0.0,0.0,13.7,346,7.7,4
1682384400,6.1,78,0.0,0.0,11.7,342,7.4,4
1682388000,5.9,77,0.0,0.0,11.4,336,7.2,4
1682391600,5.8,76,0.0,0.0,12.7,335,7.1,4
1682395200,5.7,75,0.0,0.0,13.8,340,6.9,4
1682398800,5.5,76,0.0,0.0,14.6,344,6.8,4
1682402400,6.0,77,0.0,0.0,16.1,344,7.0,4
1682406000,7.0,70,0.0,0.0,19.4,345,7.9,4
1682409600,7.5,69,0.1,0.0,20.0,342,8.9,4
1682413200,7.7,67,0.1,0.0,21.0,338,9.4,4
1682416800,8.2,64,0.1,0.0,18.0,331,10.2,4
1682420400,8.4,62,0.1,0.0,19.7,329,10.8,4
1682424000,8.7,61,0.1,0.0,20.3,330,11.4,4
1682427600,8.6,59,0.0,0.0,20.8,330,11.7,4
1682431200,8.8,58,0.0,0.0,20.8,330,11.8,4
1682434800,8.7,58,0.0,0.0,20.6,331,11.7,4
1682438400,8.2,59,0.0,0.0,20.1,331,11.0,4
1682442000,7.9,60,0.0,0.0,19.5,335,10.4,4
1682445600,7.5,62,0.0,0.0,16.6,338,9.6,4
1682449200,6.5,67,0.0,0.0,13.2,343,8.6,4
1682452800,5.9,71,0.0,0.0,11.1,347,7.8,4
1682456400,5.6,72,0.0,0.0,8.8,351,7.3,4
1682460000,5.4,72,0.0,0.0,7.3,349,6.9,4
1682463600,5.1,72,0.0,0.0,7.3,349,6.5,4
1682467200,4.5,75,0.0,0.0,8.3,342,6.1,4
1682470800,4.0,75,0.0,0.0,6.1,320,5.6,4
1682474400,3.5,76,0.0,0.0,6.7,306,5.1,4
1682478000,3.4,76,0.0,0.0,6.4,313,5.0,4
1682481600,3.4,76,0.0,0.0,5.6,315,4.9,4
1682485200,3.9,75,0.0,0.0,4.2,301,5.0,4
1682488800,5.3,74,0.0,0.0,2.5,278,5.8,4
1682492400,6.7,71,0.0,0.0,2.5,270,7.2,4
1682496000,7.5,63,0.0,0.0,3.8,319,8.5,4
1682499600,7.9,60,0.1,0.0,5.0,339,9.2,4
1682503200,8.3,58,0.1,0.0,4.1,345,10.0,4
1682506800,8.8,58,0.1,0.0,4.8,333,10.9,4
1682510400,9.0,57,0.1,0.0,6.9,332,11.4,4
1682514000,9.1,58,0.1,0.0,8.2,337,11.5,4
1682517600,9.2,58,0.0,0.0,9.3,347,11.6,4
1682521200,9.2,58,0.0,0.0,10.1,360,11.5,4
1682524800,9.0,58,0.0,0.0,10.2,10,11.1,4
1682528400,8.8,58,0.0,0.0,11.0,19,10.6,4
1682532000,8.2,62,0.0,0.0,9.7,22,9.8,4
1682535600,7.0,64,0.0,0.0,8.1,32,8.6,4
1682539200,6.2,67,0.0,0.0,8.2,49,7.6,4
1682542800,5.6,70,0.0,0.0,8.2,61,7.0,4
1682546400,5.0,73,0.0,0.0,8.7,73,6.4,4
1682550000,4.5,76,0.0,0.0,8.1,77,6.0,4
1682553600,4.1,79,0.0,0.0,8.0,82,5.6,4
1682557200,3.7,81,0.0,0.0,8.3,92,5.2,4
1682560800,3.4,83,0.0,0.0,10.6,100,4.9,4
1682564400,3.2,84,0.0,0.0,10.4,104,4.7,4
1682568000,3.0,85,0.0,0.0,8.8,109,4.5,4
1682571600,3.0,85,0.0,0.0,11.6,112,4.5,4
1682575200,4.2,83,0.0,0.0,14.0,119,5.2,4
1682578800,6.2,75,0.0,0.0,13.8,123,6.7,4
1682582400,7.8,69,0.0,0.0,14.4,127,8.1,4
1682586000,9.1,61,0.0,0.0,15.2,126,9.4,4
1682589600,10.3,55,0.0,0.0,15.3,133,10.7,4
1682593200,11.2,51,0.0,0.0,15.2,126,11.8,4
1682596800,11.9,49,0.0,0.0,15.0,120,12.6,4
1682600400,12.1,48,0.0,0.0,15.1,115,12.7,4
1682604000,12.1,48,0.0,0.0,15.6,109,12.4,4
1682607600,12.1,48,0.0,0.0,17.3,107,12.0,4
1682611200,11.8,50,0.0,0.0,18.3,105,11.5,4
1682614800,11.3,55,0.0,0.0,13.8,96,10.9,4
1682618400,10.5,58,0.2,0.0,14.4,93,10.2,4
1682622000,9.6,61,0.1,0.0,13.0,96,9.6,4
1682625600,8.9,64,0.3,0.0,15.1,89,9.0,4
1682629200,8.3,67,0.3,0.0,17.7,95,8.6,4
1682632800,7.9,70,0.0,0.0,18.3,100,8.2,4
1682636400,8.0,70,0.0,0.0,19.7,108,8.1,4
1682640000,8.0,71,0.0,0.0,17.3,111,8.2,4
1682643600,7.9,73,0.0,0.0,16.9,110,8.1,4
1682647200,8.0,75,0.2,0.0,15.8,114,8.1,4
1682650800,7.9,78,0.4,0.0,15.5,118,8.1,4
1682654400,8.0,82,0.9,0.0,14.7,118,8.1,4
1682658000,8.5,86,0.0,0.0,13.6,127,8.3,4
1682661600,9.1,89,0.0,0.0,12.0,147,8.5,4
1682665200,9.3,90,0.0,0.0,11.3,189,8.9,4
1682668800,10.8,93,0.0,0.0,17.5,233,9.6,4
1682672400,11.9,94,0.0,0.0,20.9,243,10.2,4
1682676000,12.4,93,0.0,0.0,27.3,247,10.8,4
1682679600,12.6,92,0.0,0.0,26.0,253,11.4,4
1682683200,13.0,89,0.0,0.0,26.8,258,12.0,4
1682686800,13.1,88,0.0,0.0,25.2,260,12.3,4
1682690400,13.2,88,0.0,0.0,27.0,261,12.5,4
1682694000,13.2,87,0.0,0.0,22.1,258,12.5,4
1682697600,12.7,89,0.1,0.0,19.4,260,12.1,4
1682701200,11.9,91,0.0,0.0,18.5,277,11.6,4
1682704800,11.2,91,0.0,0.0,17.1,292,11.2,4
1682708400,10.2,90,0.0,0.0,16.6,300,10.6,4
1682712000,9.4,90,0.0,0.0,16.1,304,10.0,4
1682715600,8.6,91,0.0,0.0,15.6,310,9.4,4
1682719200,8.3,92,0.0,0.0,13.3,327,9.0,4
1682722800,8.1,92,0.0,0.0,12.7,331,8.7,4
1682726400,7.9,92,0.0,0.0,13.5,335,8.5,4
1682730000,7.8,91,0.0,0.0,13.9,339,8.3,4
1682733600,7.7,91,0.0,0.0,14.2,344,8.2,4
1682737200,7.5,91,0.0,0.0,14.2,351,8.0,4
1682740800,7.4,91,0.0,0.0,13.4,355,7.8,4
1682744400,7.4,91,0.0,0.0,12.2,360,7.8,4
1682748000,8.3,90,0.0,0.0,14.5,7,8.3,4
1682751600,9.3,79,0.0,0.0,14.1,15,9.2,4
1682755200,9.9,78,0.0,0.0,12.8,16,10.0,4
1682758800,10.7,76,0.0,0.0,12.1,17,11.0,4
1682762400,11.2,74,0.0,0.0,10.9,9,11.8,4
1682766000,11.7,72,0.0,0.0,11.2,6,12.5,4
1682769600,12.3,70,0.0,0.0,11.5,4,13.4,4
1682773200,12.3,70,0.0,0.0,11.9,355,13.6,4
1682776800,12.4,69,0.0,0.0,13.8,345,13.5,4
1682780400,12.4,69,0.0,0.0,15.5,342,13.5,4
1682784000,12.0,70,0.0,0.0,16.2,347,13.1,4
1682787600,11.5,72,0.0,0.0,15.9,355,12.6,4
1682791200,10.8,75,0.0,0.0,13.7,5,11.8,4
1682794800,9.6,76,0.0,0.0,12.0,16,10.7,4
1682798400,8.7,79,0.0,0.0,11.4,28,9.8,4
1682802000,8.1,83,0.0,0.0,9.7,39,9.2,4
1682805600,7.5,85,0.0,0.0,8.7,45,8.6,4
1682809200,7.1,87,0.0,0.0,8.1,58,8.2,4
1682812800,6.7,89,0.0,0.0,8.9,69,7.9,4
1682816400,6.4,90,0.0,0.0,8.8,81,7.7,4
1682820000,6.1,91,0.0,0.0,7.9,90,7.4,4
1682823600,6.1,92,0.0,0.0,7.9,93,7.3,4
1682827200,5.9,93,0.0,0.0,7.6,93,7.1,4
1682830800,5.8,94,0.0,0.0,8.6,92,7.0,4
1682834400,6.9,91,0.0,0.0,10.2,98,7.6,4
1682838000,8.7,85,0.0,0.0,10.5,106,9.0,4
1682841600,10.4,81,0.0,0.0,10.0,105,10.5,4
1682845200,12.1,75,0.0,0.0,10.3,102,12.2,4
1682848800,13.3,71,0.0,0.0,9.4,97,13.6,4
1682852400,14.3,67,0.0,0.0,9.8,84,14.7,4
1682856000,15.1,63,0.0,0.0,11.4,77,15.7,4
1682859600,15.4,61,0.0,0.0,11.7,79,16.0,4
1682863200,15.4,61,0.0,0.0,11.0,79,15.6,4
1682866800,15.2,62,0.0,0.0,10.6,80,15.2,4
1682870400,15.2,62,0.0,0.0,11.1,77,14.9,4
1682874000,14.9,64,0.0,0.0,10.6,66,14.3,4
1682877600,14.2,69,0.0,0.0,9.0,67,13.6,4
1682881200,13.3,72,0.0,0.0,8.8,71,12.7,4
1682884800,12.3,75,0.0,0.0,10.2,80,11.9,4
1682888400,11.8,75,0.0,0.0,11.2,88,11.4,4
1682892000,11.4,76,0.0,0.0,12.0,97,11.1,4
1682895600,10.6,78,0.0,0.0,10.7,104,10.6,4
1682899200,10.3,79,0.0,0.0,9.3,106,10.3,4
1682902800,9.9,80,0.0,0.0,7.8,103,10.1,4
1682906400,9.8,79,0.0,0.0,6.6,99,10.0,4
1682910000,9.4,81,0.0,0.0,6.2,97,9.8,4
1682913600,9.1,85,0.0,0.0,6.1,93,9.6,4
1682917200,9.6,79,0.0,0.0,5.1,94,9.5,4
1682920800,9.7,85,0.0,0.0,2.1,121,10.1,4
1682924400,10.9,80,0.1,0.0,2.9,270,11.4,4
1682928000,12.3,76,0.1,0.0,7.3,290,12.7,4
1682931600,13.0,75,0.0,0.0,9.8,306,13.4,4
1682935200,13.6,74,0.0,0.0,12.0,314,14.3,4
1682938800,14.3,73,0.0,0.0,12.7,315,15.4,4
1682942400,14.6,72,0.1,0.0,12.8,310,16.2,4
1682946000,14.6,72,0.0,0.0,13.6,302,16.4,4
1682949600,14.0,74,0.1,0.0,17.0,302,16.4,4
1682953200,13.2,78,0.0,0.0,17.9,304,15.6,4
1682956800,12.8,80,0.0,0.0,16.0,306,15.0,4
1682960400,12.4,83,0.0,0.0,16.3,305,14.5,4
1682964000,11.6,87,0.0,0.0,14.0,305,13.6,4
1682967600,10.6,88,0.0,0.0,10.8,307,12.4,4
1682971200,9.9,91,0.0,0.0,11.2,312,11.5,4
1682974800,9.7,92,0.0,0.0,11.7,317,11.0,4
1682978400,9.6,92,0.0,0.0,12.0,316,10.7,4
1682982000,9.6,91,0.0,0.0,13.0,318,10.5,4
1682985600,9.4,91,0.0,0.0,15.0,325,10.3,4
1682989200,9.3,92,0.0,0.0,15.1,335,10.2,4
1682992800,8.9,93,0.0,0.0,15.8,343,10.1,4
1682996400,8.4,93,0.0,0.0,16.8,351,9.8,4
1683000000,8.3,90,0.0,0.0,17.3,360,9.7,4
1683003600,8.1,85,0.0,0.0,17.1,8,9.5,4
1683007200,8.4,75,0.0,0.0,17.9,15,9.7,4
1683010800,8.9,70,0.0,0.0,17.8,18,10.0,4
1683014400,9.3,67,0.0,0.0,16.4,15,10.6,4
1683018000,9.8,63,0.0,0.0,16.0,14,11.6,4
1683021600,10.2,61,0.0,0.0,14.7,25,12.7,4
1683025200,10.5,60,0.0,0.0,12.8,22,13.4,4
1683028800,10.7,59,0.0,0.0,12.1,10,14.0,4
1683032400,10.9,58,0.0,0.0,13.0,360,14.4,4
1683036000,10.8,57,0.0,0.0,14.8,357,14.3,4
1683039600,10.6,56,0.0,0.0,15.8,359,14.0,4
1683043200,10.1,57,0.0,0.0,17.3,5,13.2,4
1683046800,9.9,57,0.0,0.0,18.0,12,12.6,4
1683050400,9.4,59,0.0,0.0,16.4,15,11.7,4
1683054000,8.3,65,0.0,0.0,14.5,23,10.6,4
1683057600,7.6,67,0.0,0.0,13.7,35,9.7,4
1683061200,7.1,69,0.0,0.0,13.2,45,9.0,4
1683064800,6.7,72,0.0,0.0,12.9,54,8.5,4
1683068400,6.3,74,0.0,0.0,11.8,63,8.1,4
1683072000,6.0,76,0.0,0.0,11.3,63,7.8,4
1683075600,5.6,78,0.0,0.0,11.6,64,7.5,4
1683079200,5.3,81,0.0,0.0,12.9,67,7.1,4
1683082800,4.9,83,0.0,0.0,12.0,69,6.9,4
1683086400,4.7,84,0.0,0.0,10.8,69,6.6,4
1683090000,4.8,85,0.0,0.0,12.9,77,6.6,4
1683093600,5.9,82,0.0,0.0,14.5,84,7.3,4
1683097200,7.4,75,0.0,0.0,15.9,85,8.5,4
1683100800,8.8,67,0.0,0.0,17.3,86,9.8,4
1683104400,9.8,63,0.0,0.0,16.6,86,11.0,4
1683108000,10.7,61,0.0,0.0,15.2,83,12.2,4
1683111600,11.4,60,0.0,0.0,14.3,78,13.1,4
1683115200,12.2,59,0.0,0.0,14.7,73,14.1,4
1683118800,12.8,58,0.0,0.0,16.2,69,14.8,4
1683122400,13.2,58,0.0,0.0,16.8,67,15.0,4
1683126000,13.4,58,0.0,0.0,17.3,67,14.9,4
1683129600,13.4,58,0.0,0.0,17.9,68,14.5,4
1683133200,13.1,59,0.0,0.0,17.7,70,13.8,4
1683136800,12.5,63,0.0,0.0,15.1,65,13.0,4
1683140400,11.4,66,0.0,0.0,15.6,61,11.9,4
1683144000,10.5,69,0.0,0.0,17.6,64,11.0,4
1683147600,9.9,71,0.0,0.0,18.1,69,10.4,4
1683151200,9.3,73,0.0,0.0,19.3,69,10.0,4
1683154800,8.9,74,0.0,0.0,18.9,76,9.6,4
1683158400,8.5,75,0.0,0.0,18.7,79,9.3,4
1683162000,8.3,75,0.0,0.0,17.9,80,9.1,4
1683165600,8.0,76,0.0,0.0,17.9,80,8.9,4
1683169200,7.8,77,0.0,0.0,17.5,82,8.7,4
1683172800,7.5,78,0.0,0.0,16.7,84,8.5,4
1683176400,7.4,80,0.0,0.0,17.0,84,8.4,4
1683180000,8.1,80,0.0,0.0,17.8,83,8.8,4
1683183600,9.2,75,0.0,0.0,18.4,86,9.7,4
1683187200,11.0,72,0.0,0.0,18.7,91,10.9,4
